State,Date,Pop_density,Case,Death,Cum_case,Cum_death,Order_stay,Order_mask,Unemp_num
Oregon,2021/2/25,43.49034347,512,10,154581,2214,No,Yes,11395
Oregon,2021/2/26,43.49034347,321,2,154902,2216,No,Yes,11395
Oregon,2021/2/27,43.49034347,413,2,155315,2218,No,Yes,11395
Oregon,2021/2/28,43.49034347,282,0,155597,2218,No,Yes,11395
Oregon,2021/3/1,43.49034347,276,4,155873,2222,No,Yes,11395
Oregon,2021/3/2,43.49034347,215,9,156088,2231,No,Yes,11395
Oregon,2021/3/3,43.49034347,299,31,156387,2262,No,Yes,11395
Oregon,2021/3/4,43.49034347,327,22,156714,2284,No,Yes,11395
Pennsylvania,2020/3/1,282.3988926,0,0,0,0,No,No,1575
Pennsylvania,2020/3/2,282.3988926,0,0,0,0,No,No,1575
Pennsylvania,2020/3/3,282.3988926,0,0,0,0,No,No,1575
Pennsylvania,2020/3/4,282.3988926,0,0,0,0,No,No,1663
Pennsylvania,2020/3/5,282.3988926,0,0,0,0,No,No,1663
Pennsylvania,2020/3/6,282.3988926,2,0,2,0,No,No,1663
Pennsylvania,2020/3/7,282.3988926,2,0,4,0,No,No,1663
Pennsylvania,2020/3/8,282.3988926,2,0,6,0,No,No,1663
Pennsylvania,2020/3/9,282.3988926,4,0,10,0,No,No,1663
Pennsylvania,2020/3/10,282.3988926,2,0,12,0,No,No,1663
Pennsylvania,2020/3/11,282.3988926,4,0,16,0,No,No,1819
Pennsylvania,2020/3/12,282.3988926,6,0,22,0,No,No,1819
Pennsylvania,2020/3/13,282.3988926,19,0,41,0,No,No,1819
Pennsylvania,2020/3/14,282.3988926,6,0,47,0,No,No,1819
Pennsylvania,2020/3/15,282.3988926,21,0,68,0,No,No,1819
Pennsylvania,2020/3/16,282.3988926,13,0,81,0,No,No,1819
Pennsylvania,2020/3/17,282.3988926,20,0,101,0,No,No,1819
Pennsylvania,2020/3/18,282.3988926,38,1,139,1,No,No,10892
Pennsylvania,2020/3/19,282.3988926,48,0,187,1,No,No,10892
Pennsylvania,2020/3/20,282.3988926,82,0,269,1,No,No,10892
Pennsylvania,2020/3/21,282.3988926,119,1,388,2,No,No,10892
Pennsylvania,2020/3/22,282.3988926,116,1,504,3,No,No,10892
Pennsylvania,2020/3/23,282.3988926,140,3,644,6,No,No,10892
Pennsylvania,2020/3/24,282.3988926,207,2,851,8,No,No,10892
Pennsylvania,2020/3/25,282.3988926,300,4,1151,12,No,No,80984
Pennsylvania,2020/3/26,282.3988926,539,4,1690,16,No,No,80984
Pennsylvania,2020/3/27,282.3988926,527,7,2217,23,No,No,80984
Pennsylvania,2020/3/28,282.3988926,598,12,2815,35,No,No,80984
Pennsylvania,2020/3/29,282.3988926,626,5,3441,40,No,No,80984
Pennsylvania,2020/3/30,282.3988926,715,8,4156,48,No,No,80984
Pennsylvania,2020/3/31,282.3988926,841,24,4997,72,No,No,80984
Pennsylvania,2020/4/1,282.3988926,808,6,5805,78,Yes,No,106739
Pennsylvania,2020/4/2,282.3988926,1216,13,7021,91,Yes,No,106739
Pennsylvania,2020/4/3,282.3988926,1399,11,8420,102,Yes,No,106739
Pennsylvania,2020/4/4,282.3988926,1690,38,10110,140,Yes,No,106739
Pennsylvania,2020/4/5,282.3988926,1480,19,11590,159,Yes,No,106739
Pennsylvania,2020/4/6,282.3988926,1485,11,13075,170,Yes,No,106739
Pennsylvania,2020/4/7,282.3988926,1507,71,14582,241,Yes,No,106739
Pennsylvania,2020/4/8,282.3988926,1832,72,16414,313,Yes,No,77515
Pennsylvania,2020/4/9,282.3988926,1965,31,18379,344,Yes,No,77515
Pennsylvania,2020/4/10,282.3988926,1749,91,20128,435,Yes,No,77515
Pennsylvania,2020/4/11,282.3988926,1646,80,21774,515,Yes,No,77515
Pennsylvania,2020/4/12,282.3988926,1181,10,22955,525,Yes,No,77515
Pennsylvania,2020/4/13,282.3988926,1340,38,24295,563,Yes,No,77515
Pennsylvania,2020/4/14,282.3988926,1296,183,25591,746,Yes,No,77515
Pennsylvania,2020/4/15,282.3988926,1213,87,26804,833,Yes,No,66432
Pennsylvania,2020/4/16,282.3988926,1510,107,28314,940,Yes,No,66432
Pennsylvania,2020/4/17,282.3988926,1807,87,30121,1027,Yes,No,66432
Pennsylvania,2020/4/18,282.3988926,1621,123,31742,1150,Yes,No,66432
Pennsylvania,2020/4/19,282.3988926,1250,135,32992,1285,Yes,No,66432
Pennsylvania,2020/4/20,282.3988926,1013,81,34005,1366,Yes,No,66432
Pennsylvania,2020/4/21,282.3988926,1379,254,35384,1620,Yes,No,66432
Pennsylvania,2020/4/22,282.3988926,1379,100,36763,1720,Yes,No,74966
Pennsylvania,2020/4/23,282.3988926,1571,3,38334,1723,Yes,No,74966
Pennsylvania,2020/4/24,282.3988926,1964,63,40298,1786,Yes,No,74966
Pennsylvania,2020/4/25,282.3988926,1328,56,41626,1842,Yes,No,74966
Pennsylvania,2020/4/26,282.3988926,1083,29,42709,1871,Yes,No,74966
Pennsylvania,2020/4/27,282.3988926,1019,75,43728,1946,Yes,No,74966
Pennsylvania,2020/4/28,282.3988926,1595,146,45323,2092,Yes,No,74966
Pennsylvania,2020/4/29,282.3988926,868,300,46191,2392,Yes,No,28985
Pennsylvania,2020/4/30,282.3988926,2033,188,48224,2580,Yes,No,28985
Pennsylvania,2020/5/1,282.3988926,1540,91,49764,2671,Yes,No,28985
Pennsylvania,2020/5/2,282.3988926,1307,123,51071,2794,Yes,No,28985
Pennsylvania,2020/5/3,282.3988926,1008,49,52079,2843,Yes,No,28985
Pennsylvania,2020/5/4,282.3988926,913,37,52992,2880,Yes,No,28985
Pennsylvania,2020/5/5,282.3988926,975,326,53967,3206,Yes,No,28985
Pennsylvania,2020/5/6,282.3988926,1022,154,54989,3360,Yes,No,26666
Pennsylvania,2020/5/7,282.3988926,1160,239,56149,3599,Yes,No,26666
Pennsylvania,2020/5/8,282.3988926,1352,125,57501,3724,Yes,No,26666
Pennsylvania,2020/5/9,282.3988926,1160,69,58661,3793,Yes,No,26666
Pennsylvania,2020/5/10,282.3988926,1376,26,60037,3819,Yes,No,26666
Pennsylvania,2020/5/11,282.3988926,520,27,60557,3846,Yes,No,26666
Pennsylvania,2020/5/12,282.3988926,850,78,61407,3924,Yes,No,26666
Pennsylvania,2020/5/13,282.3988926,787,180,62194,4104,Yes,No,25150
Pennsylvania,2020/5/14,282.3988926,964,194,63158,4298,Yes,No,25150
Pennsylvania,2020/5/15,282.3988926,1020,134,64178,4432,Yes,No,25150
Pennsylvania,2020/5/16,282.3988926,1050,58,65228,4490,Yes,No,25150
Pennsylvania,2020/5/17,282.3988926,517,14,65745,4504,Yes,No,25150
Pennsylvania,2020/5/18,282.3988926,931,56,66676,4560,Yes,No,25150
Pennsylvania,2020/5/19,282.3988926,728,115,67404,4675,Yes,No,25150
Pennsylvania,2020/5/20,282.3988926,747,119,68151,4794,Yes,No,27919
Pennsylvania,2020/5/21,282.3988926,1101,93,69252,4887,Yes,No,27919
Pennsylvania,2020/5/22,282.3988926,1053,145,70305,5032,Yes,No,27919
Pennsylvania,2020/5/23,282.3988926,797,89,71102,5121,Yes,No,27919
Pennsylvania,2020/5/24,282.3988926,554,24,71656,5145,Yes,No,27919
Pennsylvania,2020/5/25,282.3988926,700,14,72356,5159,Yes,No,27919
Pennsylvania,2020/5/26,282.3988926,517,16,72873,5175,Yes,No,27919
Pennsylvania,2020/5/27,282.3988926,773,115,73646,5290,Yes,No,21335
Pennsylvania,2020/5/28,282.3988926,666,107,74312,5397,Yes,No,21335
Pennsylvania,2020/5/29,282.3988926,761,70,75073,5467,Yes,No,21335
Pennsylvania,2020/5/30,282.3988926,716,70,75789,5537,Yes,No,21335
Pennsylvania,2020/5/31,282.3988926,429,18,76218,5555,Yes,No,21335
Pennsylvania,2020/6/1,282.3988926,516,19,76734,5574,Yes,No,21335
Pennsylvania,2020/6/2,282.3988926,581,96,77315,5670,Yes,No,21335
Pennsylvania,2020/6/3,282.3988926,556,72,77871,5742,Yes,No,19949
Pennsylvania,2020/6/4,282.3988926,557,120,78428,5862,Yes,No,19949
Pennsylvania,2020/6/5,282.3988926,480,90,78908,5952,No,No,19949
Pennsylvania,2020/6/6,282.3988926,599,34,79507,5986,No,No,19949
Pennsylvania,2020/6/7,282.3988926,494,11,80001,5997,No,No,19949
Pennsylvania,2020/6/8,282.3988926,431,10,80432,6007,No,No,19949
Pennsylvania,2020/6/9,282.3988926,532,63,80964,6070,No,No,19949
Pennsylvania,2020/6/10,282.3988926,446,73,81410,6143,No,No,18367
Pennsylvania,2020/6/11,282.3988926,534,44,81944,6187,No,No,18367
Pennsylvania,2020/6/12,282.3988926,634,42,82578,6229,No,No,18367
Pennsylvania,2020/6/13,282.3988926,410,35,82988,6264,No,No,18367
Pennsylvania,2020/6/14,282.3988926,313,11,83301,6275,No,No,18367
Pennsylvania,2020/6/15,282.3988926,386,32,83687,6307,No,No,18367
Pennsylvania,2020/6/16,282.3988926,390,30,84077,6337,No,No,18367
Pennsylvania,2020/6/17,282.3988926,310,39,84387,6376,No,No,18671
Pennsylvania,2020/6/18,282.3988926,393,41,84780,6417,No,No,18671
Pennsylvania,2020/6/19,282.3988926,508,29,85288,6446,No,No,18671
Pennsylvania,2020/6/20,282.3988926,390,21,85678,6467,No,No,18671
Pennsylvania,2020/6/21,282.3988926,346,5,86024,6472,No,No,18671
Pennsylvania,2020/6/22,282.3988926,642,3,86666,6475,No,No,18671
Pennsylvania,2020/6/23,282.3988926,617,36,87283,6511,No,No,18671
Pennsylvania,2020/6/24,282.3988926,492,57,87775,6568,No,No,18338
Pennsylvania,2020/6/25,282.3988926,455,34,88230,6602,No,No,18338
Pennsylvania,2020/6/26,282.3988926,720,23,88950,6625,No,No,18338
Pennsylvania,2020/6/27,282.3988926,450,27,89400,6652,No,No,18338
Pennsylvania,2020/6/28,282.3988926,385,3,89785,6655,No,No,18338
Pennsylvania,2020/6/29,282.3988926,768,8,90553,6663,No,No,18338
Pennsylvania,2020/6/30,282.3988926,673,32,91226,6695,No,No,18338
Pennsylvania,2020/7/1,282.3988926,638,9,91864,6704,No,No,19056
Pennsylvania,2020/7/2,282.3988926,839,54,92703,6758,No,No,19056
Pennsylvania,2020/7/3,282.3988926,715,32,93418,6790,No,No,19056
Pennsylvania,2020/7/4,282.3988926,504,3,93922,6793,No,No,19056
Pennsylvania,2020/7/5,282.3988926,481,4,94403,6797,No,No,19056
Pennsylvania,2020/7/6,282.3988926,784,1,95187,6798,No,No,19056
Pennsylvania,2020/7/7,282.3988926,799,37,95986,6835,No,No,19056
Pennsylvania,2020/7/8,282.3988926,831,29,96817,6864,No,No,20563
Pennsylvania,2020/7/9,282.3988926,817,31,97634,6895,No,No,20563
Pennsylvania,2020/7/10,282.3988926,940,34,98574,6929,No,No,20563
Pennsylvania,2020/7/11,282.3988926,678,16,99252,6945,No,No,20563
Pennsylvania,2020/7/12,282.3988926,542,5,99794,6950,No,No,20563
Pennsylvania,2020/7/13,282.3988926,584,5,100378,6955,No,No,20563
Pennsylvania,2020/7/14,282.3988926,982,18,101360,6973,No,No,20563
Pennsylvania,2020/7/15,282.3988926,1001,38,102361,7011,No,No,23676
Pennsylvania,2020/7/16,282.3988926,808,28,103169,7039,No,No,23676
Pennsylvania,2020/7/17,282.3988926,1003,18,104172,7057,No,No,23676
Pennsylvania,2020/7/18,282.3988926,608,11,104780,7068,No,No,23676
Pennsylvania,2020/7/19,282.3988926,604,6,105384,7074,No,No,23676
Pennsylvania,2020/7/20,282.3988926,1114,2,106498,7076,No,No,23676
Pennsylvania,2020/7/21,282.3988926,962,18,107460,7094,No,No,23676
Pennsylvania,2020/7/22,282.3988926,807,31,108267,7125,No,No,17437
Pennsylvania,2020/7/23,282.3988926,886,17,109153,7142,No,No,17437
Pennsylvania,2020/7/24,282.3988926,1189,20,110342,7162,No,No,17437
Pennsylvania,2020/7/25,282.3988926,779,5,111121,7167,No,No,17437
Pennsylvania,2020/7/26,282.3988926,652,3,111773,7170,No,No,17437
Pennsylvania,2020/7/27,282.3988926,1222,4,112995,7174,No,No,17437
Pennsylvania,2020/7/28,282.3988926,1134,23,114129,7197,No,No,17437
Pennsylvania,2020/7/29,282.3988926,855,22,114984,7219,No,No,11690
Pennsylvania,2020/7/30,282.3988926,869,29,115853,7248,No,No,11690
Pennsylvania,2020/7/31,282.3988926,934,13,116787,7261,No,No,11690
Pennsylvania,2020/8/1,282.3988926,681,9,117468,7270,No,No,11690
Pennsylvania,2020/8/2,282.3988926,570,4,118038,7274,No,No,11690
Pennsylvania,2020/8/3,282.3988926,899,2,118937,7276,No,No,11690
Pennsylvania,2020/8/4,282.3988926,828,20,119765,7296,No,No,11690
Pennsylvania,2020/8/5,282.3988926,727,14,120492,7310,No,No,9467
Pennsylvania,2020/8/6,282.3988926,802,30,121294,7340,No,No,9467
Pennsylvania,2020/8/7,282.3988926,784,20,122078,7360,No,No,9467
Pennsylvania,2020/8/8,282.3988926,588,12,122666,7372,No,No,9467
Pennsylvania,2020/8/9,282.3988926,646,2,123312,7374,No,No,9467
Pennsylvania,2020/8/10,282.3988926,957,4,124269,7378,No,No,9467
Pennsylvania,2020/8/11,282.3988926,792,26,125061,7404,No,No,9467
Pennsylvania,2020/8/12,282.3988926,904,43,125965,7447,No,No,11047
Pennsylvania,2020/8/13,282.3988926,985,27,126950,7474,No,No,11047
Pennsylvania,2020/8/14,282.3988926,824,39,127774,7513,No,No,11047
Pennsylvania,2020/8/15,282.3988926,757,12,128531,7525,No,No,11047
Pennsylvania,2020/8/16,282.3988926,544,7,129075,7532,No,No,11047
Pennsylvania,2020/8/17,282.3988926,611,3,129686,7535,No,No,11047
Pennsylvania,2020/8/18,282.3988926,600,26,130286,7561,No,No,11047
Pennsylvania,2020/8/19,282.3988926,664,32,130950,7593,No,No,8676
Pennsylvania,2020/8/20,282.3988926,786,13,131736,7606,No,No,8676
Pennsylvania,2020/8/21,282.3988926,725,23,132461,7629,No,No,8676
Pennsylvania,2020/8/22,282.3988926,699,14,133160,7643,No,No,8676
Pennsylvania,2020/8/23,282.3988926,519,0,133679,7643,No,No,8676
Pennsylvania,2020/8/24,282.3988926,567,-1,134246,7642,No,No,8676
Pennsylvania,2020/8/25,282.3988926,557,24,134803,7666,No,No,8676
Pennsylvania,2020/8/26,282.3988926,520,25,135323,7691,No,No,8511
Pennsylvania,2020/8/27,282.3988926,635,11,135958,7702,No,No,8511
Pennsylvania,2020/8/28,282.3988926,866,20,136824,7722,No,No,8511
Pennsylvania,2020/8/29,282.3988926,752,18,137576,7740,No,No,8511
Pennsylvania,2020/8/30,282.3988926,561,2,138137,7742,No,No,8511
Pennsylvania,2020/8/31,282.3988926,703,1,138840,7743,No,No,8511
Pennsylvania,2020/9/1,282.3988926,751,21,139591,7764,No,No,8511
Pennsylvania,2020/9/2,282.3988926,986,28,140577,7792,No,No,8901
Pennsylvania,2020/9/3,282.3988926,1001,13,141578,7805,No,No,8901
Pennsylvania,2020/9/4,282.3988926,959,16,142537,7821,No,No,8901
Pennsylvania,2020/9/5,282.3988926,764,16,143301,7837,No,No,8901
Pennsylvania,2020/9/6,282.3988926,601,0,143902,7837,No,No,8901
Pennsylvania,2020/9/7,282.3988926,756,18,144658,7855,No,No,8901
Pennsylvania,2020/9/8,282.3988926,533,7,145191,7862,No,No,8901
Pennsylvania,2020/9/9,282.3988926,867,20,146058,7882,No,No,8848
Pennsylvania,2020/9/10,282.3988926,677,12,146735,7894,No,No,8848
Pennsylvania,2020/9/11,282.3988926,1009,20,147744,7914,No,No,8848
Pennsylvania,2020/9/12,282.3988926,891,1,148635,7915,No,No,8848
Pennsylvania,2020/9/13,282.3988926,0,0,148635,7915,No,No,8848
Pennsylvania,2020/9/14,282.3988926,1409,25,150044,7940,No,No,8848
Pennsylvania,2020/9/15,282.3988926,1037,5,151081,7945,No,No,8848
Pennsylvania,2020/9/16,282.3988926,808,18,151889,7963,No,No,8679
Pennsylvania,2020/9/17,282.3988926,924,15,152813,7978,No,No,8679
Pennsylvania,2020/9/18,282.3988926,747,28,153560,8006,No,No,8679
Pennsylvania,2020/9/19,282.3988926,701,22,154261,8028,No,No,8679
Pennsylvania,2020/9/20,282.3988926,663,21,154924,8049,No,No,8679
Pennsylvania,2020/9/21,282.3988926,805,31,155729,8080,No,No,8679
Pennsylvania,2020/9/22,282.3988926,783,19,156512,8099,No,No,8679
Pennsylvania,2020/9/23,282.3988926,861,38,157373,8137,No,No,8805
Pennsylvania,2020/9/24,282.3988926,848,13,158221,8150,No,No,8805
Pennsylvania,2020/9/25,282.3988926,830,7,159051,8157,No,No,8805
Pennsylvania,2020/9/26,282.3988926,886,20,159937,8177,No,No,8805
Pennsylvania,2020/9/27,282.3988926,833,3,160770,8180,No,No,8805
Pennsylvania,2020/9/28,282.3988926,872,1,161642,8181,No,No,8805
Pennsylvania,2020/9/29,282.3988926,1577,15,163219,8196,No,No,8805
Pennsylvania,2020/9/30,282.3988926,916,20,164135,8216,No,No,7732
Pennsylvania,2020/10/1,282.3988926,943,18,165078,8234,No,No,7732
Pennsylvania,2020/10/2,282.3988926,1192,20,166270,8254,No,No,7732
Pennsylvania,2020/10/3,282.3988926,0,17,166270,8271,No,No,7732
Pennsylvania,2020/10/4,282.3988926,1891,16,168161,8287,No,No,7732
Pennsylvania,2020/10/5,282.3988926,965,13,169126,8300,No,No,7732
Pennsylvania,2020/10/6,282.3988926,1129,18,170255,8318,No,No,7732
Pennsylvania,2020/10/7,282.3988926,1295,29,171550,8347,No,No,8581
Pennsylvania,2020/10/8,282.3988926,1421,25,172971,8372,No,No,8581
Pennsylvania,2020/10/9,282.3988926,1381,15,174352,8387,No,No,8581
Pennsylvania,2020/10/10,282.3988926,1452,34,175804,8421,No,No,8581
Pennsylvania,2020/10/11,282.3988926,1016,5,176820,8426,No,No,8581
Pennsylvania,2020/10/12,282.3988926,1024,18,177844,8444,No,No,8581
Pennsylvania,2020/10/13,282.3988926,1829,14,179673,8458,No,No,8581
Pennsylvania,2020/10/14,282.3988926,1283,23,180956,8481,No,No,7964
Pennsylvania,2020/10/15,282.3988926,1546,15,182502,8496,No,No,7964
Pennsylvania,2020/10/16,282.3988926,1683,28,184185,8524,No,No,7964
Pennsylvania,2020/10/17,282.3988926,1485,11,185670,8535,No,No,7964
Pennsylvania,2020/10/18,282.3988926,1102,20,186772,8555,No,No,7964
Pennsylvania,2020/10/19,282.3988926,1670,7,188442,8562,No,No,7964
Pennsylvania,2020/10/20,282.3988926,1546,29,189988,8591,No,No,7964
Pennsylvania,2020/10/21,282.3988926,1359,38,191347,8629,No,No,7126
Pennsylvania,2020/10/22,282.3988926,2054,31,193401,8660,No,No,7126
Pennsylvania,2020/10/23,282.3988926,2258,35,195659,8695,No,No,7126
Pennsylvania,2020/10/24,282.3988926,1711,26,197370,8721,No,No,7126
Pennsylvania,2020/10/25,282.3988926,1386,9,198756,8730,No,No,7126
Pennsylvania,2020/10/26,282.3988926,2492,7,201248,8737,No,No,7126
Pennsylvania,2020/10/27,282.3988926,2272,23,203520,8760,No,No,7126
Pennsylvania,2020/10/28,282.3988926,2332,29,205852,8789,No,No,7060
Pennsylvania,2020/10/29,282.3988926,2235,39,208087,8828,No,No,7060
Pennsylvania,2020/10/30,282.3988926,2499,32,210586,8860,No,No,7060
Pennsylvania,2020/10/31,282.3988926,2230,23,212816,8883,No,No,7060
Pennsylvania,2020/11/1,282.3988926,1684,5,214500,8888,No,No,7060
Pennsylvania,2020/11/2,282.3988926,2743,5,217243,8893,No,No,7060
Pennsylvania,2020/11/3,282.3988926,2868,33,220111,8926,No,No,7060
Pennsylvania,2020/11/4,282.3988926,2772,41,222883,8967,No,No,8764
Pennsylvania,2020/11/5,282.3988926,2815,42,225698,9009,No,No,8764
Pennsylvania,2020/11/6,282.3988926,3648,43,229346,9052,No,No,8764
Pennsylvania,2020/11/7,282.3988926,3236,37,232582,9089,No,No,8764
Pennsylvania,2020/11/8,282.3988926,2580,4,235162,9093,No,No,8764
Pennsylvania,2020/11/9,282.3988926,4562,5,239724,9098,No,No,8764
Pennsylvania,2020/11/10,282.3988926,4322,58,244046,9156,No,No,8764
Pennsylvania,2020/11/11,282.3988926,4098,61,248144,9217,No,No,9262
Pennsylvania,2020/11/12,282.3988926,6023,55,254167,9272,No,No,9262
Pennsylvania,2020/11/13,282.3988926,5834,34,260001,9306,No,No,9262
Pennsylvania,2020/11/14,282.3988926,4395,47,264396,9353,No,No,9262
Pennsylvania,2020/11/15,282.3988926,4647,32,269043,9385,No,No,9262
Pennsylvania,2020/11/16,282.3988926,6214,14,275257,9399,No,No,9262
Pennsylvania,2020/11/17,282.3988926,5721,34,280978,9433,No,No,9262
Pennsylvania,2020/11/18,282.3988926,6486,108,287464,9541,No,No,11813
Pennsylvania,2020/11/19,282.3988926,6881,102,294345,9643,No,No,11813
Pennsylvania,2020/11/20,282.3988926,7028,105,301373,9748,No,No,11813
Pennsylvania,2020/11/21,282.3988926,5874,114,307247,9862,No,No,11813
Pennsylvania,2020/11/22,282.3988926,6541,39,313788,9901,No,No,11813
Pennsylvania,2020/11/23,282.3988926,6462,31,320250,9932,No,No,11813
Pennsylvania,2020/11/24,282.3988926,6365,82,326615,10014,No,No,11813
Pennsylvania,2020/11/25,282.3988926,6956,148,333571,10162,No,No,7061
Pennsylvania,2020/11/26,282.3988926,7427,109,340998,10271,No,No,7061
Pennsylvania,2020/11/27,282.3988926,8362,24,349360,10295,No,No,7061
Pennsylvania,2020/11/28,282.3988926,6883,42,356243,10337,No,No,7061
Pennsylvania,2020/11/29,282.3988926,5144,69,361387,10406,No,No,7061
Pennsylvania,2020/11/30,282.3988926,5584,33,366971,10439,No,No,7061
Pennsylvania,2020/12/1,282.3988926,5717,175,372688,10614,No,No,7061
Pennsylvania,2020/12/2,282.3988926,8654,189,381342,10803,No,No,7656
Pennsylvania,2020/12/3,282.3988926,11268,205,392610,11008,No,No,7656
Pennsylvania,2020/12/4,282.3988926,12089,181,404699,11189,No,No,7656
Pennsylvania,2020/12/5,282.3988926,11374,142,416073,11331,No,No,7656
Pennsylvania,2020/12/6,282.3988926,7755,58,423828,11389,No,No,7656
Pennsylvania,2020/12/7,282.3988926,8582,42,432410,11431,No,No,7656
Pennsylvania,2020/12/8,282.3988926,10118,161,442528,11592,No,No,7656
Pennsylvania,2020/12/9,282.3988926,8626,247,451154,11839,No,No,7568
Pennsylvania,2020/12/10,282.3988926,12021,227,463175,12066,No,No,7568
Pennsylvania,2020/12/11,282.3988926,12669,232,475844,12298,No,No,7568
Pennsylvania,2020/12/12,282.3988926,10057,191,485901,12489,No,No,7568
Pennsylvania,2020/12/13,282.3988926,10005,124,495906,12613,No,No,7568
Pennsylvania,2020/12/14,282.3988926,9516,55,505422,12668,No,No,7568
Pennsylvania,2020/12/15,282.3988926,9587,262,515009,12930,No,No,7568
Pennsylvania,2020/12/16,282.3988926,10190,270,525199,13200,No,No,7543
Pennsylvania,2020/12/17,282.3988926,10032,242,535231,13442,No,No,7543
Pennsylvania,2020/12/18,282.3988926,9186,222,544417,13664,No,No,7543
Pennsylvania,2020/12/19,282.3988926,9007,205,553424,13869,No,No,7543
Pennsylvania,2020/12/20,282.3988926,6578,95,560002,13964,No,No,7543
Pennsylvania,2020/12/21,282.3988926,9411,57,569413,14021,No,No,7543
Pennsylvania,2020/12/22,282.3988926,7770,223,577183,14244,No,No,7543
Pennsylvania,2020/12/23,282.3988926,9725,226,586908,14470,No,No,5506
Pennsylvania,2020/12/24,282.3988926,9214,289,596122,14759,No,No,5506
Pennsylvania,2020/12/25,282.3988926,6483,133,602605,14892,No,No,5506
Pennsylvania,2020/12/26,282.3988926,7077,23,609682,14915,No,No,5506
Pennsylvania,2020/12/27,282.3988926,4621,125,614303,15040,No,No,5506
Pennsylvania,2020/12/28,282.3988926,5122,74,619425,15114,No,No,5506
Pennsylvania,2020/12/29,282.3988926,8658,275,628083,15389,No,No,5506
Pennsylvania,2020/12/30,282.3988926,8627,329,636710,15718,No,No,10986
Pennsylvania,2020/12/31,282.3988926,9350,302,646060,16020,No,No,10986
Pennsylvania,2021/1/1,282.3988926,6892,227,652952,16247,No,No,10986
Pennsylvania,2021/1/2,282.3988926,8779,23,661731,16270,No,No,10986
Pennsylvania,2021/1/3,282.3988926,4476,54,666207,16324,No,No,10986
Pennsylvania,2021/1/4,282.3988926,4562,70,670769,16394,No,No,10986
Pennsylvania,2021/1/5,282.3988926,8991,189,679760,16583,No,No,10986
Pennsylvania,2021/1/6,282.3988926,9402,377,689162,16960,No,No,14084
Pennsylvania,2021/1/7,282.3988926,9856,260,699018,17220,No,No,14084
Pennsylvania,2021/1/8,282.3988926,10217,207,709235,17427,No,No,14084
Pennsylvania,2021/1/9,282.3988926,9407,254,718642,17681,No,No,14084
Pennsylvania,2021/1/10,282.3988926,6864,99,725506,17780,No,No,14084
Pennsylvania,2021/1/11,282.3988926,6461,81,731967,17861,No,No,14084
Pennsylvania,2021/1/12,282.3988926,7245,230,739212,18091,No,No,14084
Pennsylvania,2021/1/13,282.3988926,8033,367,747245,18458,No,No,11980
Pennsylvania,2021/1/14,282.3988926,7196,294,754441,18752,No,No,11980
Pennsylvania,2021/1/15,282.3988926,6111,226,760552,18978,No,No,11980
Pennsylvania,2021/1/16,282.3988926,6522,210,767074,19188,No,No,11980
Pennsylvania,2021/1/17,282.3988926,5673,122,772747,19310,No,No,11980
Pennsylvania,2021/1/18,282.3988926,3743,80,776490,19390,No,No,11980
Pennsylvania,2021/1/19,282.3988926,6865,77,783355,19467,No,No,11980
Pennsylvania,2021/1/20,282.3988926,5674,401,789029,19868,No,No,11615
Pennsylvania,2021/1/21,282.3988926,5603,260,794632,20128,No,No,11615
Pennsylvania,2021/1/22,282.3988926,5316,194,799948,20322,No,No,11615
Pennsylvania,2021/1/23,282.3988926,5324,204,805272,20526,No,No,11615
Pennsylvania,2021/1/24,282.3988926,3679,83,808951,20609,No,No,11615
Pennsylvania,2021/1/25,282.3988926,4714,55,813665,20664,No,No,11615
Pennsylvania,2021/1/26,282.3988926,4665,219,818330,20883,No,No,11615
Pennsylvania,2021/1/27,282.3988926,5886,222,824216,21105,No,No,12664
Pennsylvania,2021/1/28,282.3988926,6079,245,830295,21350,No,No,12664
Pennsylvania,2021/1/29,282.3988926,9593,174,839888,21524,No,No,12664
Pennsylvania,2021/1/30,282.3988926,4631,134,844519,21658,No,No,12664
Pennsylvania,2021/1/31,282.3988926,3725,57,848244,21715,No,No,12664
Pennsylvania,2021/2/1,282.3988926,3667,26,851911,21741,No,No,12664
Pennsylvania,2021/2/2,282.3988926,4303,125,856214,21866,No,No,12664
Pennsylvania,2021/2/3,282.3988926,3131,144,859345,22010,No,No,13464
Pennsylvania,2021/2/4,282.3988926,3418,133,862763,22143,No,No,13464
Pennsylvania,2021/2/5,282.3988926,4739,130,867502,22273,No,No,13464
Pennsylvania,2021/2/6,282.3988926,3933,149,871435,22422,No,No,13464
Pennsylvania,2021/2/7,282.3988926,4122,71,875557,22493,No,No,13464
Pennsylvania,2021/2/8,282.3988926,3122,4,878679,22497,No,No,13464
Pennsylvania,2021/2/9,282.3988926,4326,159,883005,22656,No,No,13464
Pennsylvania,2021/2/10,282.3988926,3110,139,886115,22795,No,No,12087
Pennsylvania,2021/2/11,282.3988926,3985,113,890100,22908,No,No,12087
Pennsylvania,2021/2/12,282.3988926,3259,99,893359,23007,No,No,12087
Pennsylvania,2021/2/13,282.3988926,3679,107,897038,23114,No,No,12087
Pennsylvania,2021/2/14,282.3988926,2436,22,899474,23136,No,No,12087
Pennsylvania,2021/2/15,282.3988926,1771,21,901245,23157,No,No,12087
